Name	20402_8#5	20402_8#6	20402_8#15	20402_8#16	20402_8#25	20402_8#26	Average (TPM)
TMUE_1000003885	0	17.915679	14.261194	0	14.704502	0	7.8135625
TMUE_1000003886	19.312379	12.414806	8.244791	7.196138	8.886832	4.800564	10.142585
TMUE_1000003887	0	0	11.151678	0	23.074917	0	5.7044325
TMUE_1000003888	9.712399	9.478579	0	0	3.433883	0	3.770810167
TMUE_1000003889	24.351465	2.10773	6.932641	2.565389	13.269502	3.530494	8.792870167
TMUE_1000003890	12.270294	7.001204	2.804667	7.435437	10.145221	7.809182	7.911000833
TMUE_1000003891	0	0	0	0	19.241096	0	3.206849333
TMUE_1000003892	319.275846	98.567936	126.577687	45.309244	174.83972	122.717907	147.88139
TMUE_1000003893	63.413544	25.413514	46.665477	21.267416	43.228378	76.792359	46.13011467
TMUE_1000003894	67.394153	23.509772	32.940461	12.711126	28.396872	18.644166	30.599425
TMUE_1000003897	0	0.811028	0	0	0.454389	1.068568	0.3889975
TMUE_1000003898	0	3.807133	3.745262	0	7.773649	4.544802	3.311807667
TMUE_1000003899	0	23.733027	11.44054	0	47.390267	16.86264	16.571079
TMUE_1000003900	0	0	13.512616	0	13.993494	8.533705	6.006635833
TMUE_1000003901	17.464875	5.001463	9.987365	3.544418	53.57562	26.876575	19.408386
TMUE_1000003902	0	0	18.811824	0	20.636469	13.143468	8.7652935
TMUE_1000003903	117.86002	76.614783	142.047296	33.356415	110.461637	99.044931	96.56418033
TMUE_1000003904	0	0	0	0	0	0	0
TMUE_1000003905	0	0	0	0	0	0	0
TMUE_1000003906	8.241044	3.890024	10.038831	1.841181	10.584641	6.431238	6.8378265
TMUE_1000003907	0	0	1.11966	0	0	5.011419	1.0218465
TMUE_1000003908	10.826788	6.980894	35.295214	1.649345	14.3679	26.067754	15.86464917
TMUE_1000003909	21.902697	15.127168	26.577632	9.838842	29.93397	20.41569	20.6326665
TMUE_1000003910	20.545134	15.824133	49.306818	24.897564	93.185027	40.789439	40.75801917
TMUE_1000003911	111.689546	87.559253	70.290343	36.196773	133.661992	96.383403	89.296885
TMUE_1000003912	27.507396	7.035138	45.2035	3.317414	91.67265	20.82962	32.59428633
TMUE_1000003913	16.052713	4.832783	3.357312	3.002337	7.888154	5.720958	6.809042833
TMUE_1000003914	8.126249	4.376279	0.697441	3.724371	8.621549	1.572147	4.519672667
TMUE_1000003915	19.299889	4.152158	9.936175	8.831274	16.216424	12.104951	11.75681183
TMUE_1000003916	0	0	20.914514	1.328893	8.466036	8.411545	6.520164667
TMUE_1000003917	18.342581	0	3.122077	0	6.480576	3.424357	5.228265167
TMUE_1000003918	0	0	0	0	0	0.702055	0.117009167
TMUE_1000003919	0	0	0.277791	0	0.2856	0	0.0938985
TMUE_1000003920	0	0	0	0	0	0	0
TMUE_1000003921	0	0	0	0	0	0	0
TMUE_1000003922	0	0	0	0	0	0	0
TMUE_1000003923	1841.281805	1045.402868	1226.64585	315.305477	834.087997	938.950017	1033.612336
TMUE_1000003924	0	0	3.259002	1.448501	0	0	0.784583833
TMUE_1000003925	16.441969	13.959365	36.429888	4.943648	26.164192	27.687473	20.93775583
TMUE_1000003926	329.125434	83.990219	256.533158	71.311921	235.533536	173.537502	191.6719617
TMUE_1000003927	20.427611	4.351499	41.744003	18.505636	18.058938	7.629748	18.45290583
TMUE_1000003928	0	0	0	0	0	0	0
TMUE_1000003929	11.004865	0	6.290408	2.226507	7.79681	0	4.553098333
TMUE_1000003930	0	0	13.265674	3.337553	0	0	2.7672045
TMUE_1000003931	103.305342	80.952222	178.731834	47.758576	117.999451	133.871636	110.4365102
TMUE_1000003932	0	0	0	0	3.433883	0	0.572313833
TMUE_1000003933	19.173349	8.049377	13.376237	3.57223	13.542002	11.801864	11.58584317
TMUE_1000003934	0	0	0	0	0	0	0
TMUE_1000003935	0	19.78608	19.420299	3.110881	31.065569	5.866017	13.208141
TMUE_1000003936	0	1.447792	0	0	1.195386	0	0.440529667
TMUE_1000003937	0	0	0	0	12.589735	0	2.098289167
TMUE_1000003938	0	0	0	0	3.882305	1.398847	0.880192
TMUE_1000003939	1440.733501	1105.012905	1441.610451	713.412589	1194.724181	961.052445	1142.757679
TMUE_1000003940	0	6.746019	13.54029	0	14.047554	17.849551	8.697235667
TMUE_1000003941	0	0	0	0	0	0	0
TMUE_1000003942	12.602624	3.635994	1.924513	1.721017	3.956527	4.09923	4.656650833
TMUE_1000003943	0	0	0	0	0	0	0
TMUE_1000003944	0	0	1.402334	0	1.449317	1.561836	0.735581167
TMUE_1000003945	0	6.992648	0	0	17.254716	0	4.041227333
TMUE_1000003946	6.222848	0	3.56044	6.336676	4.402335	4.814277	4.222762667
TMUE_1000003947	0	0	0	0	0	0	0
TMUE_1000003948	0	0	4.954697	0	0	10.871769	2.637744333
TMUE_1000003949	0	0	0	0	0	0	0
TMUE_1000003950	0	2.928614	0	0	0	1.309403	0.706336167
TMUE_1000003951	60.792964	4.530734	16.922722	3.215839	15.923845	4.490005	17.64601817
TMUE_1000003952	0	8.464014	20.257095	1.500126	25.232497	19.927256	12.563498
TMUE_1000003953	184.342052	108.169668	161.6743	62.299662	95.71447	129.168168	123.5613867
TMUE_1000003954	300.117896	10.673409	67.970108	0	66.140431	13.974137	76.47933017
TMUE_1000003955	38.881464	28.836932	125.313859	11.873528	57.300737	59.292176	53.583116
TMUE_1000003956	0	7.788481	3.122077	5.520223	9.720863	0	4.358607333
TMUE_1000003957	4.659161	0.550816	0.218365	0.782474	2.392393	0.663431	1.54444
TMUE_1000003958	0	0	0	0	0	0	0
TMUE_1000003959	0	0	0	0	0	0	0
TMUE_1000003960	16.661027	16.387771	41.663515	2.904691	28.628955	21.133812	21.22996183
TMUE_1000003961	771.156886	258.51881	630.039548	165.205467	780.267625	568.708496	528.9828053
TMUE_1000003962	3.367082	6.305367	7.325086	1.376973	8.724508	6.989879	5.6814825
TMUE_1000003963	5.918577	2.985368	5.760749	3.027248	5.227393	4.995906	4.652540167
TMUE_1000003964	50.731102	19.851165	45.90732	29.557809	55.469172	41.86061	40.562863
TMUE_1000003965	101.423376	34.344625	131.846365	48.628942	146.766134	93.515531	92.75416217
TMUE_1000003966	69.446713	25.889919	49.620435	11.477138	49.112225	56.704297	43.7084545
TMUE_1000003967	0	0	0	10.936152	0	0	1.822692
TMUE_1000003968	0	6.508946	19.908624	4.61423	28.556422	13.61894	12.20119367
TMUE_1000003969	11.157068	1.610386	3.833883	1.306885	9.005456	3.944481	5.1430265
TMUE_1000003970	3.980119	8.519575	2.729745	7.238707	8.461791	9.125947	6.675980667
TMUE_1000003971	0	4.921565	1.468205	0.873034	2.518296	7.196484	2.829597333
TMUE_1000003972	0	11.003219	2.929106	1.732921	4.028478	5.475979	4.1949505
TMUE_1000003973	359.396289	195.836621	446.067111	139.094215	484.573265	374.741831	333.2848887
TMUE_1000003974	15.401513	12.361634	3.401031	2.024699	10.106133	4.710952	8.000993667
TMUE_1000003975	38.71203	13.318016	28.34208	23.601893	40.180557	34.825875	29.83007517
TMUE_1000003976	0	0.925751	2.951665	1.31295	4.561813	4.155568	2.317957833
TMUE_1000003977	43.306998	41.028943	114.469466	44.963962	111.81808	89.570682	74.19302183
TMUE_1000003978	595.919611	459.440074	816.073428	332.178191	830.832767	833.117801	644.5936453
TMUE_1000003979	6.039445	11.670082	25.820898	1.83768	20.310324	20.89687	14.4292165
TMUE_1000003980	0	0	1.906757	0	0	2.10783	0.669097833
TMUE_1000003981	0	2.260935	7.200847	1.069219	14.211096	5.419702	5.0269665
TMUE_1000003982	0	1.129363	5.408319	1.601084	7.435578	0	2.595724
TMUE_1000003983	0	4.896783	47.206939	13.853806	22.411044	10.865547	16.53901983
TMUE_1000003984	0	0	0	0	11.269554	0	1.878259
TMUE_1000003985	20.639383	0	28.119545	12.468686	62.035569	15.416585	23.11329467
TMUE_1000003986	47.080328	1.44237	44.987199	20.435791	19.053481	32.249871	27.54150667
TMUE_1000003987	5.463365	12.915364	13.123328	1.664396	26.101594	14.730304	12.3330585
TMUE_1000003988	0	0	0	0	0	0	0
TMUE_1000003989	0	0	0	0	0	0	0
TMUE_1000003990	0	0	0	0	0	0	0
TMUE_1000003991	0	4.546016	1.550248	0	3.191231	0	1.547915833
TMUE_1000003992	3.957452	2.278772	9.061439	1.617064	3.26334	16.922517	6.183430667
TMUE_1000003993	0	0	0	0	0	0	0
TMUE_1000003994	1.104213	0	0	0	0	0.85971	0.3273205
TMUE_1000003995	0	30.44378	34.445618	5.071785	22.252501	22.365832	19.096586
TMUE_1000003996	0	7.035138	1.883479	0	0	0	1.486436167
TMUE_1000003997	0	6.634099	10.653418	0	5.526329	17.556787	6.728438833
TMUE_1000003998	0	0	0	0	0	0	0
TMUE_1000003999	3.019674	4.183162	6.848144	4.826661	21.115568	13.20925	8.8670765
TMUE_1000004000	21.853459	12.915364	33.745699	6.657583	27.065501	30.512451	22.1250095
TMUE_1000004001	0	0	0	0	0	0	0
TMUE_1000004002	14.830117	9.627809	1.85294	1.657168	4.523453	2.105275	5.766127
TMUE_1000004003	43.015745	51.902802	112.635984	35.56701	80.356126	77.734191	66.868643
TMUE_1000004004	0	1.196002	14.324714	1.695337	7.87967	8.572778	5.611416833
TMUE_1000004005	0	0	14.179305	2.780347	19.553268	8.749081	7.543666833
TMUE_1000004006	10.73967	38.92521	23.905994	16.196739	17.13435	20.346925	21.208148
TMUE_1000004007	0	0.742028	3.544663	0	4.257946	3.335387	1.980004
TMUE_1000004008	61.481661	30.682049	82.716471	10.500881	94.839386	64.526353	57.45780017
TMUE_1000004009	6.208282	1.612473	11.306066	1.52656	16.22464	8.000824	7.4798075
TMUE_1000004010	0	0	0	0	9.172227	1.415902	1.764688167
TMUE_1000004011	0	0	0	0	0	0	0
TMUE_1000004012	66.888935	48.302271	43.81089	12.950751	64.578488	80.642528	52.8623105
TMUE_1000004013	74.142942	21.087679	75.551895	52.427752	69.699777	55.236402	58.02440783
TMUE_1000004014	0	0	0	4.102063	0	0	0.683677167
TMUE_1000004015	0	0	0	0	0	0	0
TMUE_1000004016	0	0	0	0	0	0	0
TMUE_1000004017	0	0	0	0	0	0	0
TMUE_1000004018	0	0	0	0	0	0	0
TMUE_1000004019	0	0	0	0	2.538699	1.674037	0.702122667
TMUE_1000004020	0	0	0	0	0	5.221819	0.870303167
TMUE_1000004021	0	0	1.140584	0	2.354836	1.275812	0.795205333
TMUE_1000004022	0	0	0	0	0	0	0
TMUE_1000004023	0	0	0	0	0	0	0
TMUE_1000004024	0	3.869198	7.816518	0	5.746553	1.614123	3.174398667
TMUE_1000004025	0	0	0	0	0	0	0
TMUE_1000004026	0	0	0	0	0	0	0
TMUE_1000004027	1.202965	5.197199	18.593875	8.114486	13.177552	10.763862	9.508323167
TMUE_1000004028	0	0	0	0	0	0	0
TMUE_1000004029	0.569457	0.739652	2.935153	0.350137	3.820892	2.447091	1.810397
TMUE_1000004030	0	0	0	0	1.469618	0	0.244936333
TMUE_1000004031	53.922294	57.268892	85.952827	7.064087	67.417757	60.39878	55.3374395
TMUE_1000004032	0	0	0	0	0	0	0
TMUE_1000004033	0	0.676823	2.693197	0.960375	8.871356	10.348797	3.925091333
TMUE_1000004035	569.976181	417.029484	820.678381	298.328926	700.229539	568.910882	562.5255655
TMUE_1000004036	0	0	0	0.803588	0.307477	0.170243	0.213551333
TMUE_1000004037	25.598541	16.422277	38.031067	10.334256	45.360231	21.156262	26.150439
TMUE_1000004038	0	0	0	0	0	0	0
TMUE_1000004039	0	0	0	0	4.462715	9.432474	2.315864833
TMUE_1000004040	0	3.520563	8.496941	0	0	0	2.002917333
TMUE_1000004041	0	0	0	0	0	0	0
TMUE_1000004042	0	0	20.496949	0	0	0	3.416158167
TMUE_1000004043	578.091986	304.184592	314.887995	128.299014	246.098937	232.870731	300.7388758
TMUE_1000004044	0	0	0	0	1.033699	0	0.172283167
TMUE_1000004045	0	0	0	0	0	0	0
TMUE_1000004046	31.66149	10.39366	13.919656	3.882046	23.719991	13.297246	16.1456815
TMUE_1000004047	0	8.646576	3.471337	0	0	13.462132	4.263340833
TMUE_1000004048	3.799379	0	4.349892	0.776409	7.608299	1.969962	3.083990167
TMUE_1000004049	0	0	0	0	0	0	0
TMUE_1000004050	0	0	0	0	0	0	0
TMUE_1000004051	0	0	0	0	0	0	0
TMUE_1000004052	0.866133	2.996984	19.044135	6.91449	58.743805	16.885061	17.57510133
TMUE_1000004053	0	0	0	0	0	0	0
TMUE_1000004054	36.034878	15.398839	60.206833	10.9001	102.167883	46.317661	45.17103233
TMUE_1000004055	2.299985	0	0	0	0	0	0.383330833
TMUE_1000004056	0	0	0	0	0	0	0
TMUE_1000004057	22.516657	17.944321	51.862884	9.779602	58.083989	53.10823	35.5492805
TMUE_1000004058	15.967617	21.928127	51.490513	3.884073	36.181832	29.432959	26.4808535
TMUE_1000004059	14.588148	10.77238	77.981528	20.371732	99.502096	88.670498	51.98106367
TMUE_1000004060	4.307826	0	0	0	0	0	0.717971
TMUE_1000004061	9.147719	5.862014	10.972182	2.766355	19.452808	8.705432	9.484418333
TMUE_1000004062	47.376416	31.944821	63.642413	28.947572	56.821801	67.73391	49.4111555
TMUE_1000004063	0	0	0	0	0	0	0
TMUE_1000004064	0	0	0	0	0	0	0
TMUE_1000004065	70.946661	20.660544	70.440557	18.756849	95.603673	51.231343	54.6066045
TMUE_1000004066	50.550849	43.392982	33.599961	5.764729	64.877241	26.698056	37.48063633
TMUE_1000004067	13.359679	5.680485	0	0	0	0	3.173360667
TMUE_1000004068	0	0	0	0	0	0	0
TMUE_1000004069	19.024139	6.373021	12.335774	1.291261	8.971247	14.714145	10.45159783
TMUE_1000004070	0	0	0	0	0	0	0
TMUE_1000004071	960.724102	610.442025	694.957293	309.646389	617.200774	638.060162	638.5051242
TMUE_1000004072	21.904791	12.799981	15.047012	14.217448	18.214066	10.019914	15.367202
TMUE_1000004073	8.375445	0	0	0	0	0	1.3959075
TMUE_1000004074	0	0	2.250291	0	0	9.916429	2.027786667
TMUE_1000004075	0	0	5.50854	0	2.846098	1.534398	1.648172667
TMUE_1000004076	0	0	0	0	0	0	0
TMUE_1000004077	19.416087	0	0	0	0	0	3.2360145
TMUE_1000004078	1.565759	1.693546	6.455441	0.480928	11.890616	7.329802	4.902682
TMUE_1000004079	40.335856	42.136322	41.472989	10.846085	68.297617	54.626664	42.95258883
TMUE_1000004080	4.384166	11.326841	22.574169	8.031878	31.014122	19.487816	16.13649867
TMUE_1000004081	707.725629	716.627161	955.499966	254.420429	985.201644	689.415198	718.1483378
TMUE_1000004082	0	0	0	0	0	0	0
TMUE_1000004083	8.942894	7.737418	12.010619	2.496809	12.922655	8.244396	8.7257985
TMUE_1000004084	168.550056	96.277144	166.988474	68.179565	224.251257	159.106546	147.225507
TMUE_1000004085	20.527071	15.448644	36.103723	6.257848	66.27688	46.500357	31.8524205
TMUE_1000004086	6.735848	0.291531	3.934512	2.897849	1.189479	3.418488	3.077951167
TMUE_1000004087	0	0	0	0	0	24.709211	4.118201833
TMUE_1000004088	0	0	0	0	0	0	0
TMUE_1000004089	0	0	0	3.058909	3.592469	1.923162	1.42909
TMUE_1000004090	13.359679	0	2.282557	0	0	0	2.607039333
TMUE_1000004091	0	3.811677	0	0	0	0	0.6352795
TMUE_1000004092	10.335489	1.698571	1.347294	3.289971	1.509988	2.927916	3.518204833
TMUE_1000004093	5.820376	0	0	0	0	0	0.970062667
TMUE_1000004094	2.103775	0	0	0	0	0	0.350629167
TMUE_1000004095	0	0	0	0	0	13.618739	2.269789833
TMUE_1000004096	0	0	0	0	0	0	0
TMUE_1000004097	0	0	0	0	0	0	0
TMUE_1000004098	0	3.262606	0	0	2.718351	2.879241	1.476699667
TMUE_1000004099	0	8.906801	16.696776	0	4.946527	2.625677	5.529296833
TMUE_1000004100	1.104213	0	0.379301	0.677406	1.950747	3.008984	1.186775167
TMUE_1000004101	30.284484	4.613578	7.901161	3.103569	5.347324	4.601153	9.308544833
TMUE_1000004102	0	0.254704	3.841005	0.36171	3.116502	2.987472	1.760232167
TMUE_1000004103	0	0	0	0	0	0	0
TMUE_1000004104	0	0	11.098515	3.258568	21.067916	18.419781	8.97413
TMUE_1000004105	12.476652	14.812022	14.27564	13.129497	9.883928	5.817795	11.732589
TMUE_1000004106	32.027321	6.828587	27.423065	6.440979	28.387463	16.183968	19.54856383
TMUE_1000004107	454.436373	184.012034	440.883217	55.002475	247.782709	300.772705	280.4815855
TMUE_1000004108	9.46135	21.773145	20.035753	29.929204	26.756106	20.194782	21.35839
TMUE_1000004109	0	0	1.642908	0	1.699721	1.822855	0.860914
TMUE_1000004110	7.303954	1.92839	22.077297	0.885683	23.543873	17.198149	12.15622433
TMUE_1000004111	12.069634	2.895582	23.029702	3.287565	20.853714	19.286236	13.5704055
TMUE_1000004112	15.047431	18.092543	35.105965	16.483762	39.417209	16.1991	23.39100167
TMUE_1000004113	149.560399	39.331872	121.372368	34.883537	77.256642	133.12095	92.587628
TMUE_1000004114	0	0	8.613946	0	3.412353	1.494529	2.253471333
TMUE_1000004115	0	0	29.039371	0	10.015041	0	6.509068667
TMUE_1000004116	0	0.995123	7.142074	0	2.453557	1.785872	2.062771
TMUE_1000004117	130.97907	79.537087	136.346152	48.67403	89.307601	128.146597	102.1650895
TMUE_1000004118	3.337558	5.038855	5.157251	1.021322	1.769861	9.708507	4.338892333
TMUE_1000004119	213.687311	40.787786	112.674028	55.154363	185.451827	120.053176	121.3014152
TMUE_1000004120	15.045674	11.279327	46.438047	6.846392	82.618275	43.179556	34.23454517
TMUE_1000004121	236.87915	168.695218	463.378112	71.832564	402.440518	444.983944	298.0349177
TMUE_1000004122	2.985829	1.29088	14.701908	1.221714	14.7681	8.529942	7.249728833
TMUE_1000004123	3.696535	2.400285	5.292356	0.757468	3.046081	11.067874	4.3767665
TMUE_1000004124	0	0	81.50666	0	78.228086	26.943559	31.11305083
TMUE_1000004125	124.051398	41.93017	59.657406	30.207832	82.792141	68.47987	67.85313617
TMUE_1000004126	0	6.504935	0	0	0	0	1.084155833
TMUE_1000004127	8.100276	19.570145	20.583622	11.900462	29.78046	20.113169	18.34135567
TMUE_1000004128	17.407866	16.419536	11.941419	21.146588	9.864139	16.014005	15.46559217
TMUE_1000004129	112.764581	175.952472	89.985287	132.031814	39.966532	54.35034	100.8418377
TMUE_1000004132	0	0	0	0	0	0	0
TMUE_1000004133	0	0	59.276571	0	39.096005	11.846508	18.36984733
TMUE_1000004134	26.175731	12.210887	33.695086	2.664257	21.602973	18.550221	19.14985917
TMUE_1000004135	173.052935	161.016058	160.754797	23.626481	225.491224	143.432733	147.8957047
TMUE_1000004137	0	0	1.951348	0	0	0	0.325224667
TMUE_1000004138	34.22011	7.332723	11.632122	0	6.014027	0	9.866497
TMUE_1000004140	0	15.131508	10.414011	6.117818	7.184938	1.923162	6.7952395
TMUE_1000004141	0	0	2.072325	0	7.459387	3.916504	2.241369333
TMUE_1000004142	0	0	0	2.164858	1.262826	1.365917	0.7989335
TMUE_1000004143	9.594933	1.360816	1.093725	1.925569	2.266877	4.823161	3.510846833
TMUE_1000004144	0	0	0	0	0.509442	1.970199	0.4132735
TMUE_1000004145	0	0	0	0	1.171088	0	0.195181333
TMUE_1000004146	0	0	0.280086	0	1.439809	0.317961	0.339642667
TMUE_1000004147	13.667063	0	0	0	0	0	2.277843833
TMUE_1000004148	0	0	0	0	0	0	0
TMUE_1000004149	0	2.628756	8.402373	1.862704	9.753781	4.706531	4.559024167
TMUE_1000004150	18.776176	10.023739	36.995102	19.865988	28.285708	30.35521	24.0503205
TMUE_1000004151	67.874364	12.837089	28.881368	6.617326	38.431884	19.871011	29.085507
TMUE_1000004152	20.974736	29.077205	70.058565	37.97603	94.828377	49.714734	50.4382745
TMUE_1000004153	230.17038	95.925516	59.780649	45.97215	96.636332	138.813151	111.216363
TMUE_1000004154	0	0	5.687444	0	4.408855	20.579447	5.112624333
TMUE_1000004155	0	0	0	0	6.867766	3.62714	1.749151
TMUE_1000004156	24.563673	25.573895	31.292589	8.524524	32.31276	12.103298	22.39512317
TMUE_1000004157	0	0	0	0	0	0	0
TMUE_1000004158	7.074115	4.548575	128.590039	8.591448	175.382063	71.829926	66.00269433
TMUE_1000004159	0	5.913553	0	0	9.746115	10.306138	4.327634333
TMUE_1000004160	0	0	0	0	0	0	0
TMUE_1000004161	31.386653	25.095056	5.38685	10.950274	6.344111	6.930176	14.34885333
TMUE_1000004162	0	0	0	0	0	0	0
TMUE_1000004163	0	2.646821	2.103271	3.131188	2.523654	0.397463	1.8003995
TMUE_1000004164	9.702677	12.523987	23.310907	2.959681	21.454278	20.595477	15.09116783
TMUE_1000004165	3.587035	0	27.095744	1.097088	23.462792	11.815788	11.17640783
TMUE_1000004166	0	0	0	0	0	0	0
TMUE_1000004167	1.627471	0.704045	3.634444	0.999636	10.635041	11.108343	4.78483
TMUE_1000004168	123.77887	65.257739	164.102783	32.58915	169.831713	125.430908	113.4985272
TMUE_1000004169	360.96871	128.019596	242.943843	96.461233	294.324094	262.801608	230.9198473
TMUE_1000004170	47.087176	5.031368	24.037413	21.420293	41.57657	21.968318	26.853523
TMUE_1000004171	5.380537	10.462755	28.084709	8.243678	46.112458	18.821349	19.517581
TMUE_1000004172	103.61973	41.520585	116.787137	33.046902	110.215241	85.141866	81.72191017
TMUE_1000004173	0	0	0	0	0	0	0
TMUE_1000004174	74.659219	23.829733	34.047791	7.493584	52.925864	49.29294	40.37485517
TMUE_1000004175	160.390265	42.790288	445.864295	108.951598	308.445235	369.189141	239.2718037
TMUE_1000004176	0	0	1.427507	0	0	0	0.237917833
TMUE_1000004177	41.325657	7.997543	22.512479	6.98427	40.292734	28.785936	24.64976983
TMUE_1000004178	114.632878	72.405369	262.849334	46.12454	265.772505	202.36235	160.6911627
TMUE_1000004179	2.186684	0	20.266779	2.670759	23.976615	5.916674	9.169585167
TMUE_1000004180	14.761406	1.816569	52.845607	11.59399	14.916489	19.5729	19.25116017
TMUE_1000004181	0	0	0	0	0	0	0
TMUE_1000004182	0	0	0	0	0	0	0
TMUE_1000004183	11.949037	7.632709	22.487991	0	38.127036	58.675556	23.14538817
TMUE_1000004184	33.649583	22.889125	25.290628	8.097882	26.215556	35.448195	25.2651615
TMUE_1000004185	26.72922	13.989131	11.000265	9.33841	15.625601	27.724857	17.40124733
TMUE_1000004186	109.861312	77.787663	83.536753	21.687971	130.328482	102.770734	87.6621525
TMUE_1000004187	31.101814	20.036311	122.058481	36.806168	159.036403	108.568611	79.601298
TMUE_1000004188	0	0	0.699039	2.48856	3.600568	1.575705	1.393978667
TMUE_1000004189	24.360273	22.106164	37.152857	21.441484	38.3144	19.811493	27.1977785
TMUE_1000004190	0	0	3.151209	0	9.813356	10.37147	3.889339167
TMUE_1000004191	0	0	0	0	13.889223	4.895325	3.130758
TMUE_1000004192	14.796553	23.671222	41.361124	3.873783	35.137384	21.253765	23.34897183
TMUE_1000004193	0	20.102928	0	0	16.622614	0	6.120923667
TMUE_1000004194	39.023959	27.283183	40.18079	11.903107	25.024035	32.001488	29.23609367
TMUE_1000004195	79.375811	8.968372	35.652775	3.743924	26.322833	25.650995	29.95245167
