gene_id	ERR279692	ERR279673	ERR279674	ERR279675	ERR279676	ERR279677	ERR279678	ERR279679	ERR279680	ERR279681	ERR279682	ERR279683	ERR279685	ERR279684	ERR279686	ERR279687	ERR279688	ERR279689	ERR279690	ERR279691
WBGene00292750	26.57	18.32	24.14	23.47	24.6	23.56	16.27	25.6	14.04	9.07	10.55	7.38	9.85	10.58	12.06	13.45	10.69	15.67	18.18	24.92
WBGene00292752	7.58	10.59	6.3	8.61	2.92	3.86	2.2	3.88	3.33	3.25	3.81	1.74	1.41	0.89	5.02	4.25	4.27	3.25	3.69	3.81
WBGene00292753	1.24	0.82	0.53	0.82	17.18	21.74	19.2	0.68	0.45	27.05	26.9	0.25	0.31	0.2	31.93	49.4	28.37	1.26	0.61	0.48
WBGene00292754	37.86	14.29	18.64	15.38	11.73	20.43	14.08	26.94	15.26	1.2	1.39	5.7	4.85	7.14	0.7	2.19	1.62	15.12	26.34	19.46
WBGene00292755	24.19	17.49	20.78	19.4	33.25	40.39	32.61	64.58	43.82	9.84	16.73	5.93	5.4	6.37	8.08	14.01	8.85	22.91	30.74	35.13
WBGene00292756	60.89	34.07	37.68	30.93	24.21	31.38	23.65	29.44	18.99	9.8	13.64	7.33	7.41	9.27	10.07	17.27	8.85	13.99	16.07	19.65
WBGene00292757	51.14	27.07	42	34.75	39.05	46.04	40.32	47.82	33.87	17.77	22.6	11.3	13.05	12.59	16.88	27.99	17.18	24.75	31.87	33.28
WBGene00292758	44.51	19.63	22.35	21.71	36.09	45.73	38.41	54.98	35.97	12.35	25.39	16.07	11.89	14.79	14.73	25.19	15.62	17.63	25.55	33.89
WBGene00292759	89.76	26.47	28.48	30.11	15.56	21.85	18.1	23.27	15.45	6.18	8.67	8.98	11.57	12.01	8.46	14.97	9.6	13.53	14.97	18.09
WBGene00292760	2.53	2.73	1.83	1.18	1.98	4.28	1.8	3.77	3.02	1.67	0.86	0.41	0.42	0	1.51	1.02	1.72	1.92	2.37	1.31
WBGene00292761	26.51	5.51	6.99	8.71	138.31	160.93	284.88	9.56	5.16	239.64	489.48	9.8	10.34	12.79	481.85	826.59	466.26	12.58	12.17	9.33
WBGene00292762	11.52	2.46	3.5	3.38	4.15	7.06	5.57	6.17	4.23	6.05	6.08	1.51	2.08	2.33	13.51	16.67	10.57	3.37	5.8	4.81
WBGene00292765	1.13	0.44	0.3	0.6	1.18	2.18	0.64	3.54	3.52	0	0.77	0	0.19	0	0.19	0.91	0.77	2.9	3.75	4.1
WBGene00292766	51.49	13.5	16.24	16.97	8.11	9.54	6.91	7.32	5.4	2.13	2.85	3.34	3.79	4.05	2.37	3.64	2.93	3.81	5.64	5.62
WBGene00292767	0.23	1.1	1.2	0.65	3.94	2.49	2.99	8.15	4.7	0	0	0.11	0.06	0	0	0	0	4.51	5.18	5.56
WBGene00292769	28.82	55.47	54.18	53.49	35.34	42.89	33.23	26.79	17.65	17.81	25.46	23.06	20.24	23.22	23.96	39.01	21.91	11.61	14.38	16.89
WBGene00292770	0	0	0	0.22	29.42	37.59	25.82	75	55.99	0	0.07	0	0	0	0.07	0	0.14	37.76	50.7	50.11
WBGene00292771	0	0.07	0.38	0.19	93.88	89.08	66.37	227.74	166.57	0.14	0.06	0.12	0.06	0.12	0.06	0	0.06	65.2	91.27	102.55
WBGene00292773	0	0	0	0.33	0.65	0	0.47	0.78	0.45	0	0.21	0	0	0	0.21	0.66	0	0.29	0.26	0.64
WBGene00292774	19.53	22.39	22.12	13.06	1.24	4.09	3.31	0.5	0.58	1	1.62	0	0.26	1.04	0.54	1.28	0.54	1.11	2.64	1.24
WBGene00292775	1.52	2.39	2.81	1.62	0	0.98	0.29	0.96	0.28	0	0	0	0.25	0	0	0	0	0	0	0
WBGene00292776	170.58	62.44	88.42	71.21	21.78	32.09	19.91	18.36	13.77	6.41	9.28	57.77	57.05	84.23	2.74	1.88	2.3	3.97	5.51	5.19
WBGene00292777	26.5	18.81	22	19.88	23.26	33.25	21.97	21.99	13.23	13.46	21.14	10.76	9.03	9.26	10.01	21.79	12.59	11.53	17.21	14.47
WBGene00292778	12.39	12.08	17.5	13.94	12.9	17.91	14	22.41	14.9	4.99	5.71	0.98	1.62	2.4	3.97	7.2	5.19	11.97	17.12	19.17
WBGene00292779	7.99	9.41	14.93	12.76	22.78	15.49	16.14	22.61	19.24	8.5	8.55	2.11	5.78	5.01	9.34	14.06	10.02	18.87	33.57	24.37
WBGene00292780	4.64	5.85	9.43	4.23	9.87	12.2	10.95	11.24	11.33	3.25	2.37	1.92	3.3	2.61	3.75	4.27	3.39	6.97	11.58	7.75
WBGene00292781	16.61	18.21	14.49	17.37	13.91	17.76	17.62	12.96	11.37	4.76	5.27	3.88	2.56	4.51	7.06	11.08	8.78	7.23	5.36	12.51
WBGene00292782	16.79	15	16.51	14.44	106.57	135.9	117.01	18.58	12.21	105.91	184.6	6.11	5.3	7.14	114.14	206.7	105.04	11.05	12.11	16.2
WBGene00292783	117.46	77.88	108.61	86.26	71.37	88.68	63.86	88.83	57.52	32.95	55.61	34.18	37.73	43.62	47.04	69.43	45.62	48.83	56.59	71.57
WBGene00292785	42.19	43.61	44.48	41.28	23.35	30.47	20.98	30.04	21.91	13.12	18.19	8	8.44	9.78	12.76	27.34	14.8	23.81	28.42	37.76
WBGene00292786	37.29	36.42	35.6	27.46	5.3	10.67	4.4	4.37	4.48	0.58	0.79	12.89	15.86	20.55	0.7	2.34	0.69	6.1	4.71	9.05
WBGene00292787	27.83	15.55	17.92	14.43	11.58	14.18	10.79	10.82	7.91	6.23	7.78	3.19	3.14	3.25	5.24	9.25	5.94	5.94	7.7	8.95
WBGene00292788	128.57	55.01	79.8	64.86	60.18	64.67	47.8	67.14	46.67	26.25	31.41	21.46	19.73	23.09	26.12	43.32	27.25	26.26	43.24	40.19
WBGene00292789	30.5	16.25	17.21	17.12	13.77	16.81	15.04	17.07	14.03	7.69	9.42	3.96	5.04	5.09	6.87	12.16	6.72	10.97	13.32	16.39
WBGene00292790	3.3	1.7	2.28	2.63	4.84	5.99	4.69	9.33	9.55	1.71	1.05	1.2	1.23	1.22	1.27	1.33	0.63	8.39	8.49	9.96
WBGene00292791	262.47	349.36	220.87	178.92	114.58	130.33	106.61	107.22	67.39	27.48	68.78	67.21	59.15	71.01	28.05	107.36	36.19	56.08	58.42	134.83
WBGene00292792	23.25	3.47	4.8	4.04	0.66	1.63	0.86	2.07	0.65	0.76	0.34	0.49	1.43	1.99	1.21	0.68	0.6	0.71	0.84	1.31
WBGene00292793	53.42	55	70.06	62.47	49.82	69.22	47.07	55.65	35.64	21.5	40.98	16.82	19.16	16.11	29.59	49.74	30.15	31.53	36.59	47.17
WBGene00292794	98.4	42.02	56.66	59.96	80.34	90.75	81.85	186.52	119.07	19.14	23.57	12.84	16.24	19.54	22.68	30.14	19.86	87.36	108.35	131.27
WBGene00292795	55.79	27.61	37.14	34.4	45.39	53.12	42.93	75.47	48.04	17.57	23.17	8.44	10.79	14.06	16.99	25.36	15.9	30.99	42.93	48.41
WBGene00292796	42.25	25.06	28.58	32.51	33.59	41.68	32.76	48.62	32.48	13.65	21.61	6.05	5.99	8.26	14.97	22.13	16.84	20.66	26.29	27.96
WBGene00292797	50.36	50.18	57.07	55.61	82.9	124.86	86.8	67.28	52.56	80.66	122.34	69.79	80.18	79.76	150.15	249.65	182.5	45.36	53.2	52.71
WBGene00292798	104.16	85.23	103.72	95.29	61.13	84.58	71.54	78.32	57.47	23.6	38.59	15.24	21.99	18.02	32.42	75.8	40.86	53.35	58.72	85.22
WBGene00292799	87.9	58.85	86.97	61.73	69.46	89.37	55.97	84.03	57.11	25.57	35.62	12.31	15.41	17.26	24.32	43.36	25.16	37.25	49.79	53.21
WBGene00292800	0.63	0.22	0	0.51	0.99	1.72	1.3	1.2	1.89	0.34	0.19	0.86	0.63	0.25	1.11	0.51	0.52	1.69	2.22	2.27
WBGene00292801	0.07	0.04	0	0.03	0.61	0.2	0.44	0.38	0.24	1.03	0.88	0	0	0	1.42	1.22	0.88	0.21	0.25	0.24
WBGene00292802	0	0	0	0	1.37	0.8	0.43	1.96	2.06	0.19	0.25	0	0	0	0.34	0.27	0.3	2.1	3.01	3.37
WBGene00292803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00292804	46.82	24.14	25.12	27.77	28	36.08	33.43	70.76	49.59	8.59	11.35	2.73	3.37	3.52	11.02	16.22	10.47	35.5	54.37	57.8
WBGene00292805	51.41	21.94	24.46	27.77	22.56	28.64	20.43	29.03	20.72	9.18	7.71	15.33	18.45	18.34	15.27	20.97	12.98	26.46	31.91	28.94
WBGene00292807	3.29	2.44	2.44	2.16	4.8	4.5	4.17	7.75	5.71	0.96	1.89	0.6	0.55	0.69	1.29	2.32	1.26	4.84	6.59	6.28
WBGene00292809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00292810	56.29	36.46	58.48	56.06	56.18	76.22	71.45	97.19	70.18	21.54	27	9.04	13.11	14.9	23.43	31.73	22.85	47.5	64.46	65.27
WBGene00292811	8.32	6.55	7.09	7.07	7.11	9.21	7.26	20.78	14.63	4.4	5.44	0.47	1.16	0.96	5.25	6.7	3.89	10.08	12.34	14.2
WBGene00292812	42.38	24.53	35.42	25.47	46.96	52.46	41.52	59.22	35.16	9.56	13.6	3.9	4.98	5.03	11.36	17.22	8.99	26.63	32.34	37.99
WBGene00292814	21.62	11.39	13.63	12.26	9.97	12.41	9.34	14.14	9.98	3.79	5.13	4.37	4.25	3.66	4.74	6.78	3.82	7.35	9.25	9.19
WBGene00292815	13.92	4.17	5.94	4.65	6.41	6.87	5.43	12.65	11.08	0.96	1.6	1.63	2.22	2.16	1.99	2.45	2.11	9	12.96	11.12
WBGene00292816	55.04	34.69	41.11	39.63	27.9	37.56	29.02	29.6	21.06	17.6	22.46	13.25	11.3	11.42	24.56	31.9	24.71	24.74	32.69	29.42
WBGene00292817	46.51	28.72	29	26.05	22.99	28.64	22.7	27.59	18.17	11.87	17.57	5.22	4.74	5.84	13.88	20.2	12.8	15.16	21.64	22.53
WBGene00292818	26.06	8.92	10.57	6.22	18.68	31.3	18.28	3.57	1.97	15.73	27.57	1.51	1.22	1.75	20.95	35.73	18.21	1.25	2.23	1.91
WBGene00292824	23.15	9.37	14.96	12.05	20.98	21.07	17.66	28.85	18.32	15.73	14.82	7.4	4.71	6.54	18.21	23.69	15.53	12.29	18.35	16.8
WBGene00292825	85.8	53.64	51.5	50.03	36.71	47.77	43.4	69.85	39.18	16.4	20.77	7.6	11.45	12.6	13.03	22.99	13.2	26.28	34.3	41.3
WBGene00292826	49.23	20.39	31.83	28.4	33.4	37.95	29.54	52.41	35.15	11.82	12.48	6.67	7.2	7.47	12.97	22.34	13.67	24.77	35.22	34.21
WBGene00292827	17.95	8.86	7.88	10.42	20.32	17.57	14.77	23.77	16.7	10.2	11.4	2.28	2.35	3.04	12.68	13.45	10.28	15.27	22.53	20.65
WBGene00292828	45.44	23.71	37.02	32.78	55.28	69.9	52.63	125.31	84.48	7.69	10	4.23	2.8	4.64	8.16	12.24	7.94	52.8	67.96	78.98
WBGene00292830	77.28	30.66	43.27	38.33	57.4	70.97	52.74	53.9	41.68	27.17	44.14	7.83	16.75	16.41	36.75	57.63	35.24	29.56	33.74	41.16
WBGene00292831	33.24	27.36	28.94	22.24	25.34	29.47	26	36.59	26.31	5.65	11.47	12.78	9.53	9.97	6.52	11.83	7.25	11.68	16.29	20.45
WBGene00292832	79.74	76.48	59.68	62.68	59.8	72.95	52.72	69.84	51.72	31.18	46.07	25.5	27.86	33.57	43.18	73.76	51.43	51.55	49.29	71.08
WBGene00292833	25.47	10.64	15.15	15.79	17.28	22.03	18.07	22.73	15.76	11.07	9.8	4.18	7.21	8.52	12.78	18.49	13.26	19.28	22.04	18.54
WBGene00292834	2.58	0.43	0.87	0.88	2.02	2.32	1.47	2.95	3.35	0.14	0.66	0.18	0.37	0	0.76	1.04	0.56	2.84	2.76	2.59
WBGene00292835	17.27	6.33	14.58	11.43	15.15	17.26	11.78	13.5	11.26	8.65	6.87	4.41	3.65	2.82	5.24	9.09	5.12	6.59	8.83	8.94
WBGene00292836	75.71	36.52	45.37	36.28	33.39	38.92	31.08	45.55	27.92	10.35	12.84	11.94	13.91	12.02	16.53	24.72	14.14	24.09	37.03	42.13
WBGene00292837	0.61	1.43	0.48	0.48	237.97	223.15	193	741.79	433.78	0.34	0.77	0.59	0	0.9	0.16	0	0.46	173.94	243.14	276.33
WBGene00292838	8.95	1.92	0.64	4.55	5.74	4.73	7.88	10.75	8.98	2.46	3.33	0	2.03	0	5.02	5.91	3.74	10.28	6.61	9.53
WBGene00292839	68	34.42	38.44	36.76	40.48	46.29	40.49	55.16	35.82	13.27	19.69	10.07	12.8	13.53	13.12	22.48	12.22	22.47	27.54	34.36
WBGene00292841	15.08	9.82	10.42	12.42	18.66	25.07	12.39	27.69	16.46	7.19	9.25	5.52	4.98	4.22	9.79	14.2	9.65	14.15	19.03	17.71
WBGene00292842	44.27	18.8	25.13	22.25	16.61	19.8	14.88	7.26	7.17	12.72	19.55	8.66	7.09	8.07	15.89	23.39	14.44	7.08	7.01	10.43
WBGene00292844	46.51	21.6	21.51	19.19	9.9	12.08	9.6	9.6	3.2	9.28	10.95	6.96	5.76	8.64	12.81	21.64	15.87	8.38	8.11	7.8
WBGene00292845	0.79	0.55	0.21	0.63	35.83	37.62	30.5	90.08	68.19	0.7	0.88	0.64	0.4	0.39	0.75	0.64	0.81	34.87	37.64	47.86
WBGene00292846	15.49	6.7	8.57	7.26	20.13	27.09	20.86	19	13.45	12.8	21.39	4.92	6.41	7.15	14.37	23.23	15.45	11.86	15.76	17.24
WBGene00292847	45.65	17.62	24.67	23.67	79.64	89.97	74.64	183.87	124.21	16.46	15.56	10.97	16.29	13.97	22.8	31.6	21.74	111.49	125.3	183.29
WBGene00292849	138.63	931	1265.69	929.58	428.33	537.65	403.37	266.05	262.42	74.61	98.84	1370.58	1611.16	1718.19	46.49	84.84	45.12	137.16	193.15	195.73
WBGene00292850	1.51	2.38	4.19	2.62	32.8	36.89	33.61	88.45	69.13	0.48	0.52	2.93	2.26	0.74	0.52	1.42	1.16	34.5	46.92	68.25
WBGene00292852	33.78	22.39	28.07	26.42	19.75	25.64	23.03	27.86	21.1	11.42	13.47	8.75	7.81	9.92	7.65	12.55	9.25	12.38	19.09	19.48
WBGene00292853	95.49	693.21	886.99	1228.97	56.02	130.58	130.18	35.36	51.71	38.27	101.57	470.7	346.26	445.92	16.86	37.31	39.82	37.83	47.19	59.42
WBGene00292854	701.61	2611.67	3249.22	4602.78	187.18	459.47	456.01	145.63	151.19	87.71	220.45	1527.07	1117.99	1399.33	36.89	104.84	75.13	132.19	171.95	209.72
WBGene00292855	17.04	6.79	9.6	10.87	10.57	14.26	10.9	23.82	16.37	8.01	9.16	3.44	6.71	6.04	10.4	13.64	9.02	19.36	24.05	22.96
WBGene00292856	3.51	0.95	1.96	1.52	2.29	2.83	2.58	1.65	1.69	1.99	3.21	0	0.29	0	2.48	2.71	2.02	2.05	2.92	1.82
WBGene00292857	0.43	0.76	0.25	0.6	0.76	0.21	0.49	0.91	0.83	0.45	0.22	0.41	0.64	0.53	0.33	0.78	0.27	0.98	1.67	0.59
WBGene00292858	83.14	24.13	41.74	27.61	86.1	102.33	80.39	204.61	159.38	10.66	13.35	26.4	24	31.97	18.72	23.97	17.37	106.69	111.99	138.97
WBGene00292859	77.78	34.75	48.34	44.99	31.39	45.52	30.05	47.09	29.55	15	19.22	8.13	8.69	16.55	16.18	24.44	15.16	23.25	31.39	30.6
WBGene00292860	79.81	34.84	30.27	38.96	38.15	48.72	46.28	38.62	24.48	20.49	32.89	9.88	11.47	12.6	29.5	49.23	28.35	23.1	28.57	33.26
WBGene00292861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0
WBGene00292862	817.25	778.74	1130.83	970.1	311.49	392.87	299.96	177.51	185.59	74.1	119.89	955.79	1100.59	1121.76	63.66	106.03	62.34	119.99	164.67	159.34
WBGene00292863	132.22	95.43	104.75	82.44	64.22	76.56	67.59	80.15	50.87	26.93	42.96	27.24	25.54	28.83	26.46	42.91	29.3	28.04	40.07	46.15
WBGene00292864	202.47	155.18	196.92	156.86	132.86	136.01	127.74	185.33	121.89	62.26	82.02	61.27	81.87	75.25	78.57	105.33	77.99	96.76	124.4	132.06
WBGene00292865	28.53	40.13	43.43	36.03	75.44	81.3	69.15	175.9	120.99	4.82	15.68	4.53	6.78	7.13	9.63	14.76	6.75	57.38	101.59	116.28
WBGene00292866	73.91	30.89	30.86	34.85	30.4	38.53	35.44	44.86	32.97	19.9	25.07	17.92	17.11	15.85	39.62	57.41	33.53	43.65	52.1	54.81
WBGene00292867	165.71	90.05	128.29	105.51	71.71	71.45	64.63	88.6	60.68	30.45	39.35	48.4	51.65	60.71	37.27	58.44	34.78	57.28	62.98	89.27
WBGene00292870	125.51	44.93	59.46	47.33	45.77	58.13	36.83	36.52	20.03	28.71	34.33	9.61	9.73	11.6	28.64	51.74	29.71	22.79	22.79	27.47
WBGene00292871	154.37	46.71	54.57	61.08	55.42	69.06	54.11	66.04	49.5	33.03	40.9	19.25	37.01	39.44	52.5	71.33	52.93	56.84	63.5	66.24
WBGene00292873	349.82	203.9	287.66	230.16	175.66	206.92	178.75	203.19	140.35	99.33	147.17	43.49	52.41	57.41	135.98	177.34	131.92	115.89	156.81	158.85
WBGene00292876	0.99	1.17	1.57	0	0.78	1.93	0	0.94	0.55	0.75	2.03	0	0	0	3.06	2.4	2.03	2.79	0.62	3.1
WBGene00292877	49.75	28.81	43.49	37.58	40.3	52.15	38.71	46.57	30.96	23.04	28.98	20.26	21.77	23	23.49	38.84	23.73	24.1	33.2	36.22
WBGene00292878	19.56	8.43	10.91	10.29	20.33	27.61	21.1	39.94	24.4	9.79	11.77	1.52	1.31	0.52	10.25	14.2	8.66	22.15	28.88	24.8
WBGene00292879	0	0.45	0.84	0.37	29.89	29.12	29.98	93.93	63.11	0.23	0.16	0	0.08	0	0.47	0.25	0.16	33.18	47.24	51.29
WBGene00292881	0.23	0.2	0	0.09	46.08	49.56	48.56	117.13	92.96	0.26	0	0	0.12	0.11	0.18	0.37	0.06	51.27	85.89	96.08
WBGene00292882	29.61	21.48	24.91	19.52	17.98	18.79	14.04	20.67	12.9	8.19	10.21	7.89	8.33	9.31	11.11	16.32	11.09	11.97	15.39	17.37
WBGene00292883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00292884	22.07	16.08	18.91	14.85	17.18	18.11	16.91	17.69	14.17	7.96	13.72	5.2	4.78	6.28	14.31	22.93	12.65	10.36	15.03	16.98
WBGene00292885	23.56	8.1	11.23	9.22	13.58	15.22	11.25	16.67	10.07	6.63	7.15	2.57	2.36	3.41	6.59	10.05	6.96	10.7	14.79	13.43
WBGene00292886	771.63	821.02	870.61	742.37	368.01	438.54	383.59	396.05	260.94	207.78	334.73	115.91	208.42	244.3	307.43	493.25	315.88	257.04	317.22	384.41
WBGene00292887	117.58	95.35	163.19	112	121.07	144.52	101.75	167.1	106.84	55	61.2	34.08	62.54	59.61	43.99	69.73	44.44	60.39	81.11	93.91
WBGene00292888	139.72	111.22	154.35	116.83	125.03	147.09	117.14	150.66	93.59	122.97	97.74	49.23	55.65	63.09	91.73	127.21	93.84	78.16	96.9	102.13
WBGene00292889	151.96	143.15	206.64	149.75	299.53	403.18	295.28	690.2	420.15	92.99	97.21	26.32	36.08	42.89	53.56	116.71	67.54	207.05	262.6	382.71
WBGene00292891	57.43	25.27	29.24	28.51	32.73	38.15	30.84	53.53	36.93	12.74	17.35	11.74	11.34	12.32	14.4	23.63	14.24	27.5	32.87	34.67
WBGene00292892	21.21	14.48	17.21	17.72	9.8	12.39	12.41	10.47	6.12	5.68	9.63	3.94	5.1	4.29	7.65	11.66	7.03	7.2	10.88	10.19
WBGene00292893	83.62	49.37	63.47	61.4	83.46	97.55	71.94	96.23	71.51	29.16	41.86	26.38	21.51	29.1	32.4	52.24	35.69	47.77	61.2	64.78
WBGene00292894	31.02	12.78	16.78	18.61	47.88	52.19	43.32	114.76	71.12	7.1	10.19	6.68	7.52	6.33	12.64	18.53	12.81	51.67	69.06	69.23
WBGene00292895	68.62	32.69	39.81	34.77	44.06	51.97	39.5	65.05	48.65	12.91	15.57	15.51	12.64	15.57	10.96	19.16	12.75	26.46	36.12	39.65
WBGene00292896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00292897	82.19	55.16	81.01	66.18	41.55	52.45	41.17	48.56	28.35	25.3	25.55	19.79	26.27	30.24	21.73	33.33	21.75	25.75	31.96	35.27
WBGene00292899	139.7	86.41	108.66	84.22	75.42	78.3	64.23	106.01	68.86	28.11	35.8	22.22	25.76	25.6	33.99	49.48	34.73	55.8	71.88	71.2
WBGene00292900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00292901	10.69	2.63	3.98	5.47	2.41	3.18	2.23	6	4.01	0.53	0.61	0.88	0.56	0.69	0.79	1.75	1	2.99	3.67	3.71
WBGene00292902	0	0.3	0.4	0.51	22.83	29.45	25.32	61.01	46.8	0.24	0.06	0	0.06	0	0.33	0	0.13	35.19	45.15	45.63
WBGene00292903	43.28	24.28	32.78	24.91	37.5	39.53	30.16	64.52	42.6	9.72	8.1	11.74	8.7	9.86	12.2	13.65	10.3	26.63	37.61	39.97
WBGene00292904	57.22	34.17	46.13	41.73	71.64	87.81	65.21	109.63	78.77	23.56	25.64	11.09	8.45	8.3	15.43	30.63	19.53	38.5	60.52	68.24
WBGene00292906	255.61	137.05	237.31	178.12	74.2	90.17	60.97	60.86	44.12	23.37	23.98	168.13	200.16	207.41	23.42	29.98	19	34.25	49.57	49.77
WBGene00292907	8.97	3.58	2.73	4.85	18.17	14.71	12.58	43.72	27.33	3.23	4.8	5.07	6.04	4.48	5.53	8.79	6.35	26.34	31.71	29.71
WBGene00292908	104.95	120.37	179.05	137.86	86.07	117.55	75.35	112.05	74.87	47.85	57.04	15.2	19.51	23.26	56.66	89.23	63.19	60.73	65.28	76.91
WBGene00292909	124.45	77.78	80.21	80.17	57.47	69.86	57.34	71.47	43.96	37.61	45.69	28.79	40.97	46.31	51.83	71.18	55.52	50.88	62.33	62.01
WBGene00292910	102.19	100.01	111.35	92.75	77.38	112.71	80.52	186.42	112.36	26.52	39.59	15.85	31.43	41.48	31.31	54.5	29.41	74.99	82.94	125
WBGene00292913	121.15	171.81	210.73	176.68	143.18	185.15	122.92	142.82	104.12	76.9	94.37	104.97	97.6	116.55	83.12	105.55	82.87	93.2	107.67	120.33
WBGene00292914	13.34	9.43	19.68	19.16	4.88	9.48	8.1	6.71	6.87	10.07	10.91	5.16	7.08	7.88	5.94	7.17	7.72	4.37	6.66	6.94
WBGene00292915	348.42	162.3	206.53	184.8	144.5	162.88	131.17	184.95	127.72	57.76	77.96	55.09	53.99	61.7	65.81	108.09	61.27	102.91	121.18	152.4
WBGene00292916	4.15	7.33	5.15	10.65	11.15	14.65	8.95	19.56	10.14	2.91	2.58	1.15	0.88	0.58	6.25	8.6	5.6	10.19	15.55	15.72
WBGene00292919	408.44	486.39	594.96	471.01	215.65	255.03	179.68	126.96	131.39	40.74	54.28	756.8	920.73	1025.41	36.67	62.94	36.9	85.33	113.41	122.34
WBGene00292920	30.56	14.43	16.5	17.15	51.93	55.71	50.42	86.88	52.33	23.82	37.44	8.63	9.18	10.43	33.44	52.19	33.01	41.3	51.39	59.24
WBGene00292921	84.68	31.31	52	35.24	40.25	30.56	35.93	56.92	38.27	14.97	26.26	14.81	12.55	14.19	23.62	31.23	31.77	44.26	61.89	56.93
WBGene00292922	29.31	7.31	9.02	11.06	10.52	13.43	8.47	18.38	11.15	4.63	5.02	7.54	8.62	8.39	6.16	8.26	6.42	13.48	16.23	14.08
WBGene00292923	50.75	29.77	37.57	37.33	41.77	52.03	37.5	92.44	61.68	9.92	13.36	5.87	6.29	7.54	7.44	11.63	8.03	34.29	43.38	50.42
WBGene00292924	104.08	86.51	90.91	89.78	44.74	58.97	54.52	47.49	33.11	37.08	44.64	47.07	64.31	63.23	40.13	65.29	41.18	32.99	39.05	45.18
WBGene00292925	14.1	10.98	11.57	10.35	9.22	13.43	9.8	12.62	7.25	5.5	6.54	2.95	2.65	2.76	7.77	14.45	6.04	6.29	6.98	11.75
WBGene00292926	34.39	27.5	28.9	26.48	24.72	34.17	26.45	27.12	16.68	15.5	26.93	5.36	6.21	7.34	20.13	33.45	19.17	11	16.55	21.69
WBGene00292927	19.14	24.59	27.28	22.22	18.87	23.04	15.53	16.41	12.32	18.62	16.02	21.31	19.04	19.13	20.12	37.63	18.97	16.69	21.91	30.99
WBGene00292928	7.51	8.41	9.41	10.67	6.32	7.81	5.01	12.26	9.8	1.94	1.97	0.35	0	0.54	3.48	3.25	3.27	7.45	10.63	12.43
WBGene00292929	162.16	134.27	198.89	153.47	118.81	133.55	95.15	120.69	79.28	31.76	30.71	54.99	96.41	97.57	35.61	44.51	33.78	83.23	85.96	94.29
WBGene00292930	336.07	276.06	379.7	299.55	190.97	232.95	174.6	244.46	165.74	72.84	102.12	36.19	47.61	62.33	67.4	106.5	73.55	115.46	129.72	155.59
WBGene00292931	19	4.67	4.82	3.71	69.6	92.28	71.24	51.79	32.76	21.58	36.8	55.7	50.51	53.11	11.82	18.44	12.99	13.57	20.71	25.26
WBGene00292932	176.7	136.14	188.31	154.02	290.28	305.48	225.12	478.74	345.95	93.42	95.84	93.21	78.48	91.07	62.44	108.6	67.05	184.45	252.32	288.61
WBGene00292933	158.68	119.69	114.12	104.19	106.72	142.37	117.82	141.92	84.16	61.08	71.46	37.12	39.22	41.84	71.04	112.23	61.47	74.36	105.81	109.02
WBGene00292934	100.95	58.88	71.8	66.12	59.75	75.02	58.87	62.42	40.97	28.27	43.57	23.33	26.66	27.64	27.64	45.41	28.99	28.55	40.16	43.42
WBGene00292935	765.09	491.58	779.07	698.66	167.45	180.54	158.22	106.45	82.53	31.41	45.94	502.61	625.88	683.02	30.92	41.24	27.74	66.33	89.75	69.78
WBGene00292937	158.24	66.29	99.55	87.36	25.1	36.15	26.75	22.87	16.12	7.4	17.49	9.92	8.35	11.63	13.9	29.32	14.77	15.06	18.44	25.95
WBGene00292938	248.63	229.51	362.41	270.05	250.75	287.92	201.78	273	194.3	167.42	171.06	9.51	12.32	14.01	102.12	166.56	109.79	129.75	167.77	178
WBGene00292939	48.79	18.73	25.21	25.85	17.58	22.3	16.83	18.15	12.51	8.98	11.17	7.93	8.45	10.3	12.22	16.66	11.03	13.04	15.37	16.39
WBGene00292940	3731.73	2797.49	3970.16	2865.93	1767.02	2077.3	1783.99	1863.51	1259.85	618.18	1156.51	354.48	479.5	573.61	534.32	996.4	627.46	605.26	823.31	1012.2
WBGene00292941	18.88	8.58	9.43	10.24	16.68	20.33	18.58	15.21	9.96	11.25	20.39	0.52	0.54	0.59	11.46	20.73	11.09	6.94	7.97	10.01
WBGene00292943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00292944	15.15	8.98	11.57	10.73	11.19	12.77	10.86	15.94	9.75	4	5.72	3.59	4.05	4.33	4.98	8.62	4.66	8	10.71	11.49
WBGene00292945	0.89	0.52	0.47	0.47	0.93	1.57	1.34	0.83	0.33	1.84	1.36	0.71	0.22	0.73	1.97	1.78	1.96	1.35	1.01	0.35
WBGene00292946	50.28	8.74	12.72	10.6	3.3	2.57	2.76	2.65	2.76	1.18	1.2	6.49	9.25	10.61	0.72	0.76	0.96	2.08	1.85	2.19
